plot,Rep,Row,Column,taxa,Anthesis,Silking,Silking.sp,Anthesis.sp,Silking.sp.sp
2315,2,42,7,NC232,81,86,80.0172091153139,76.3171474731389,80.0173276078094
2316,2,42,8,LH186,75,75,74.5155556517154,73.3204639634348,74.5157467432353
2317,2,42,9,W815G,77,78,76.0144413851223,74.3239706408029,76.014692451611
2318,2,42,10,INBRED_305,72,78,76.0138055421426,71.8276552714131,76.0141052235213
2319,2,42,11,NC294,79,81,77.5135760853397,75.3314984683778,77.5139145224964
2320,2,42,12,PHN41,71,71,72.5136927023391,71.3354792845242,72.5140613786183
2321,2,42,13,LH162,65,67,70.5141191331426,68.3395813283647,70.5145104512181
2322,2,42,14,LH123HT,75,80,77.0148668304983,73.3437995339622,77.0152732443811
2323,2,42,15,B97,72,74,74.0159758037008,71.8481418233399,74.0163892337208
2324,2,42,16,B8,71,73,73.5175139682619,71.3526315529773,73.5179252078574
2325,2,42,17,ND259,66,70,72.0195376438778,68.8573005787315,72.0199365628307
2326,2,42,18,W117HT,65,66,70.0220971906118,68.3621878168696,70.0224728148038
2327,2,42,19,N192,69,72,73.025275581931,70.3673418353506,73.0256152995941
2328,2,42,20,DE2,76,81,77.5291740171987,73.8728130960005,77.5294631359577
2329,2,42,21,LH217,72,73,73.5339074520078,71.8786425256704,73.5341288632077
2330,2,42,22,B97,75,79,76.5395376943588,73.3848489337694,76.5396730891959
2331,2,42,23,Pa91,75,81,77.5459990908736,73.3914066052641,77.5460318860259
2332,2,42,24,LH74,70,71,72.5531661726482,70.8982661666423,72.5530827803129
2333,2,42,25,B97,71,75,74.5608581926101,71.4053554034621,74.5606491435987
2334,2,42,26,CML_228,75,76,75.0688938945419,73.4126027542068,75.0685536681057
2335,2,42,27,PHTD5,65,65,69.5771028776395,68.4199413055524,69.576629501013
2336,2,42,28,B97,72,77,75.5853768298843,71.9273260855178,75.5847703152509
2337,2,43,1,LH128,73,73,73.5480858826775,72.3129851254553,73.5474895062785
2338,2,43,2,T9,56,58,66.0430298483879,63.8146669402093,66.0425652633213
2339,2,43,3,PHT60,72,72,73.0380201963055,71.8163624937578,73.0376859039648
2340,2,43,4,B97,75,78,76.0331723218167,73.3181056833032,76.032964087505
2341,2,43,5,PHG29,68,73,73.5286369260185,69.8199446807551,73.5285470388933
2342,2,43,6,CA-4,76,77,75.5245319627265,73.8219200041388,75.5245500684493
2343,2,43,7,B164,74,77,75.5209243582231,72.8240590600075,75.5210387219752
2344,2,43,8,B57,72,75,74.5178461710596,71.8263791984746,74.5180444630203
2345,2,43,9,PHWG5,76,79,76.5153030490094,73.8288895581025,76.5155729304521
2346,2,43,10,OQ101,65,66,70.0132845965031,68.3315908696323,70.0136140588628
2347,2,43,11,T242,65,71,72.5117731908729,68.3344797177827,72.5121507422089
2348,2,43,12,Va26,71,71,72.5107499629824,71.3375508416426,72.5111647906791
2349,2,43,13,A619,68,72,73.0102070939122,69.8408005514864,73.0106489019689
2350,2,43,14,CI_187-2,73,77,75.5101626079168,72.3442299179709,75.5106211511959
2351,2,43,15,PHJ90,67,72,73.0106566867774,69.34784955653,73.0111212500203
2352,2,43,16,PHT55,79,83,78.5117521460511,75.3516819169867,78.5122109757044
2353,2,43,17,ND260,65,66,70.0134881112029,68.3557536918765,70.0139288067117
2354,2,43,18,PHN34,77,75,74.5158869046915,74.3600951065868,74.5162966788427
2355,2,43,19,A682,69,69,71.5189901926873,70.3647428386479,71.5193553510666
2356,2,43,20,DKPB80,77,78,76.022856763866,74.3697357671324,76.0231622905794
2357,2,43,21,WXB6,75,81,77.527578118662,73.3751100603609,77.5278069722634
2358,2,43,22,H110,83,86,80.0332027153921,77.3808829892585,80.0333368423862
2359,2,43,23,LH225,66,68,71.0396634576805,68.8870306416254,71.0396864736035
2360,2,43,24,PHW52,72,75,74.5468325019535,71.8935044693551,74.5467310068427
2361,2,43,25,F2834T,77,80,77.0545240665948,74.4002311875343,77.0542888570572
2362,2,43,26,A340,66,68,71.0625614363623,68.9071375550842,71.0621871419574
2363,2,43,27,K155,79,83,78.5707843875923,75.4141540260035,78.5702689548134
2364,2,43,28,PHM10,71,73,73.5790808957182,71.4212286986694,73.5784243063884
2365,2,44,1,H114,75,77,75.5624987524662,73.3284574715776,75.561850783875
2366,2,44,2,R197,77,75,74.5560260248322,74.3290340847053,74.5555172644064
2367,2,44,3,Mp339,85,89,81.5496104151683,78.3296285797091,81.5492391615615
2368,2,44,4,DK8M116,77,81,77.5433588207214,74.3302737017878,77.5431207555668
2369,2,44,5,LH220Ht,73,73,73.5374004628794,72.3310123324279,73.5372882063893
2370,2,44,6,DKWDAD1,72,72,73.0318313179282,71.8318790809462,73.031835334315
2371,2,44,7,LH143_(Maintainer),71,75,74.526699987911,71.3328959345492,74.5268098504738
2372,2,44,8,B97,70,70,72.0220504300677,70.8340832789661,72.0222550013875
2373,2,44,9,B87,71,73,73.517926471252,71.3354611012522,73.5182139627445
2374,2,44,10,M14,72,73,73.5143793958249,71.8370507583317,73.5147372631597
2375,2,44,11,B97,73,77,75.5114583510016,72.3388721738919,75.5118733863712
2376,2,44,12,LH150,81,83,78.5091905114104,76.3409370451785,78.5096494035529
2377,2,44,13,CQ806,75,77,75.5075939139746,73.3432521586014,75.5080834446837
2378,2,44,14,W810G,76,80,77.0066788252472,73.8458180832582,77.0071859851382
2379,2,44,15,B97,73,77,75.5064684796522,72.348640618391,75.5069800837094
2380,2,44,16,A797NW,86,98,86.0070033449334,78.8517338802844,86.0075055264193
2381,2,44,17,Mo7,82,89,81.5083095218889,76.8551185374576,81.5087879292635
2382,2,44,18,B105,73,79,76.5104011615797,72.3588201847646,76.5108411249727
2383,2,44,19,PHG71,71,73,73.5132924771664,71.3628666765734,73.5136789246448
2384,2,44,20,N201,77,77,75.5170048813869,74.3672863221595,75.5173221459141
2385,2,44,21,4578_INBRED,75,76,75.0215877273219,73.3721053448589,75.0218189372937
2386,2,44,22,K55,77,81,77.5270562706979,74.3773339791404,77.5271841597733
2387,2,44,23,DKF274,81,76,75.0333329134141,76.3829474095274,75.0333419930456
2388,2,44,24,LIBC_4,66,67,70.5402854340523,68.8888966324754,70.5401631904967
2389,2,44,25,Mo3,81,86,80.0477280617464,76.3951073101767,80.0474660943651
2390,2,44,26,Mo45,77,81,77.5554904881568,74.4015036271185,77.5550840060784
2391,2,44,27,W809G,75,78,76.0634225916115,73.4080123083894,76.0628698213933
2392,2,44,28,PHB47,73,75,74.5714150030855,72.4145776288583,74.5707161106769
2393,2,45,1,W32,73,75,74.5796112958925,72.3464640082359,74.5789169856624
2394,2,45,2,A334,66,67,70.5715600282793,68.8458196450772,70.5710119034179
2395,2,45,3,CM99,63,66,70.0635845084399,67.345194706632,70.063180504906
2396,2,45,4,Pa880,79,79,76.5557827448533,75.3446205376769,76.5555183447877
2397,2,45,5,EP1,65,66,70.0482659460795,68.344136790295,70.0481339550968
2398,2,45,6,Va22,76,77,75.5411099306778,73.8437740990866,75.5411014917383
2399,2,45,7,W811G,77,80,77.0343440911311,74.3435505297336,77.0344500092381
2400,2,45,8,CO106,63,66,70.0280250399235,67.3434930094818,70.0282353308327
2401,2,45,9,N501,69,73,73.5222363104354,70.3436369007426,73.5225397168096
2402,2,45,10,B84,76,75,74.5170877117707,73.8440246571199,74.5174712015235
2403,2,45,11,B97,74,79,76.5126894645073,72.8446977498075,76.5131382453105
2404,2,45,12,LH197,75,76,75.0091073827253,73.3456813351337,75.0096058404792
2405,2,45,13,PHK74,65,66,70.0063791062076,68.3469895844654,70.0069113261283
2406,2,45,14,NC262,71,76,75.0045043526597,71.3486213106553,75.0050547512362
2407,2,45,15,MS106,70,73,73.5034848357349,70.850575583556,73.5040379607181
2408,2,45,16,R53,65,67,70.5033317706229,68.3528552013687,70.5038719204302
2409,2,45,17,LH224,76,77,75.5040601492014,73.8554734058868,75.5045712223144
2410,2,45,18,DKMBUB,77,79,76.5056849738427,74.3584510619247,76.5061504227939
2411,2,45,19,PHT77,71,73,73.5082034327414,71.3618073164545,73.5086066368579
2412,2,45,20,PHW51,79,81,77.511605983828,75.3655588943119,77.5119303799656
2413,2,45,21,B97,78,79,76.515888038917,74.8697162154504,76.5161169756531
2414,2,45,22,B97,75,79,76.521017298123,73.3742763553828,76.5211346734922
2415,2,45,23,NC304,85,87,80.5268959185484,78.3792096670402,80.5268877052303
2416,2,45,24,Va38,76,76,75.0333841055174,73.8844661186382,75.0332392842926
2417,2,45,25,LH167,67,68,71.0403004894723,69.3899737454086,71.0400119540179
2418,2,45,26,B76,72,78,76.0474840366988,71.8956580232548,76.0470480132629
2419,2,45,27,C49A,61,62,68.0547973152969,66.4014461616102,68.0542127243947
2420,2,45,28,G22_T122,61,63,68.5621456903364,66.4072844092561,68.561413078575
2421,2,46,1,MS200,66,73,73.5993068958103,68.8668943704089,73.5985720914284
2422,2,46,2,PHK76,71,72,73.0895147434985,71.3649210519613,73.0889325666772
2423,2,46,3,PHP55,69,73,73.5798172967638,70.3629652834962,73.5793853417983
2424,2,46,4,B97,75,79,76.5703106244418,73.3610588161822,76.5700241405097
2425,2,46,5,6F629,76,77,75.5610985931373,73.859242145665,75.5609504168113
2426,2,46,6,IBB14,68,71,72.5522455932977,69.8575462714501,72.5522272758804
2427,2,46,7,CL27,60,61,67.5437669793563,65.8559895255492,67.5438701962211
2428,2,46,8,Mo1W,73,76,75.0357314250335,72.3546080698908,75.0359469954216
2429,2,46,9,OC19,75,75,74.5282558180044,73.353453207506,74.5285727775339
2430,2,46,10,IDS91,76,81,77.5214910631457,73.8525817818305,77.5218959276885
2431,2,46,11,B-28,73,75,74.5155876610349,72.3520476800341,74.5160644042031
2432,2,46,12,LH204,71,75,74.5106354815494,71.3518836691078,74.5111667265217
2433,2,46,13,LP1_NR_Ht,73,77,75.506684898817,72.3521089418638,75.5072526349305
2434,2,46,14,LH119,73,75,74.5037319513097,72.3527241168969,74.5043184641689
2435,2,46,15,CH157,68,70,72.0017649799897,69.8537252400747,72.0023528153712
2436,2,46,16,ND249,61,62,68.0007730101574,66.3551064238813,68.0013447367701
2437,2,46,17,PHK42,68,73,73.5007620166178,69.8568728437145,73.5012998209457
2438,2,46,18,OQ403,66,67,70.5017466855054,68.8590375535664,70.5022321773976
2439,2,46,19,INBRED_141,75,78,76.0037098189785,73.3616080965559,76.0041248118855
2440,2,46,20,LH59,74,76,75.006613640476,72.8645864287953,75.0069406209928
2441,2,46,21,PHBB3,75,78,76.0103956723366,73.3679623889414,76.0106182691949
2442,2,46,22,C123,71,72,73.01496973051,71.3717150855507,73.0150732239938
2443,2,46,23,A632,73,76,75.0202099300369,72.3758061453054,75.0201821406343
2444,2,46,24,MS153,69,72,73.0259655490245,70.3801842356969,73.0257974113582
2445,2,46,25,B97,75,75,74.5320623218373,73.3847841403139,74.5317484316617
2446,2,46,26,PHW17,74,75,74.538351676426,72.889538610417,74.5378896654792
2447,2,46,27,Mo46,67,72,73.0447132228278,69.3943822319864,73.044103079238
2448,2,46,28,PHJR5,71,72,73.0510795697435,71.3992694404852,73.0503223837732
2449,2,47,1,B97,75,79,76.6215122986264,73.3896591009708,76.6207436351623
2450,2,47,2,2MA22,68,76,75.1098430854074,69.8862647750644,75.1092327327089
2451,2,47,3,PHHB9,75,75,74.59828937709,73.3828908171295,74.5978346802809
2452,2,47,4,B97,75,81,77.5869522432091,73.3795713593429,77.5866482559736
2453,2,47,5,LH210,79,81,77.5759362409466,75.3763493517408,77.5757757754595
2454,2,47,6,PHFA5,63,64,69.065306495435,67.3732591307801,69.065281234404
2455,2,47,7,PHAA0,65,66,70.055080195701,68.3703235795761,70.0551820516397
2456,2,47,8,LH192,78,78,76.0453321269764,74.8675846335065,76.0455521183078
2457,2,47,9,PHM57,81,82,78.0361890496999,76.3650998737556,78.0365162419892
2458,2,47,10,W603S,71,73,73.5278156013091,71.3629296528924,73.5282362001819
2459,2,47,11,B64,77,81,77.520377265598,74.3611305594351,77.520874529209
2460,2,47,12,B97,75,78,76.0139771235884,73.3597398316882,76.0145325958548
2461,2,47,13,B97,73,75,74.5086756294587,72.3587819974716,74.5092699400416
2462,2,47,14,PHEW7,73,73,73.5044728782334,72.3582638782712,73.5050868352676
2463,2,47,15,W605S,72,75,74.5013595449838,71.8581851405073,74.5019741082468
2464,2,47,16,ICI_581,73,75,74.499325714882,72.3585396999448,74.4999217426883
2465,2,47,17,B42,77,76,74.9983769767614,74.359327842122,74.9989348308091
2466,2,47,18,H99,75,76,74.9985239832443,73.3605534525815,74.9990234060658
2467,2,47,19,PHP76,72,75,74.499726294396,71.8622085588698,74.5001476576857
2468,2,47,20,Yu796_NS,71,72,73.0019096299176,71.3642762556108,73.0022347163261
2469,2,47,21,PHW30,71,75,74.5049563550596,71.3667253609467,74.5051692373433
2470,2,47,22,3IJI1,69,71,72.5087299906136,70.3695170122212,72.5088174248579
2471,2,47,23,FBLA,70,72,73.0130759812846,70.8726030447462,73.0130277995774
2472,2,47,24,PHJ70,75,74,74.0178322041372,73.3759300316359,74.0176415139572
2473,2,47,25,NK807,66,67,70.5228319344081,68.8794393162038,70.5224952623084
2474,2,47,26,W24,73,75,74.527939046954,72.3830717305547,74.5274556484548
2475,2,47,27,B77,75,78,76.033049845339,73.3867707343038,76.0324209704469
2476,2,47,28,CML_323,83,87,80.538124286689,77.3905001268378,80.5373517364509
2477,2,48,1,YANG,65,65,69.6461916350936,68.414740859515,69.6453965735126
2478,2,48,2,PHW06,63,65,69.6325547906939,67.4098570349182,69.6319226372042
2479,2,48,3,764,67,71,72.6190561673748,69.4050052499235,72.6185841494271
2480,2,48,4,B14A,76,79,76.6058056094837,73.9002229904847,76.605488697257
2481,2,48,5,A674,69,72,73.0929142979452,70.3955551521244,73.0927452872139
2482,2,48,6,PHK46,76,83,78.580459449158,73.8910401385635,78.5804299027061
2483,2,48,7,B97,75,75,74.5684764651607,73.3867074204439,74.5685778653142
2484,2,48,8,DKFBHJ,73,75,74.5570381225359,72.3825983300597,74.557261053627
2485,2,48,9,C102,77,79,76.5462538979627,74.3787641773427,76.5465872136226
2486,2,48,10,N545,79,86,80.0362757438526,75.3752590617039,80.0367055072669
2487,2,48,11,Oh33,76,81,77.5272618227482,73.8721350989083,77.5277711070694
2488,2,48,12,PHK29,76,76,75.0193203813057,73.869431888434,75.0198903396068
2489,2,48,13,M37W,87,91,82.5125204898516,79.3671794741685,82.5131311490926
2490,2,48,14,NC264,79,81,77.5068718196708,75.365393434912,77.5075032458232
2491,2,48,15,DK78371A,74,75,74.502383265243,72.8640830244334,74.5030153461113
2492,2,48,16,W8304,75,79,76.4990729947836,73.3632516389348,76.4996849481077
2493,2,48,17,B97,75,79,76.4969569577064,73.3628998430205,76.4975272493853
2494,2,48,18,T232,79,86,79.9960382806117,75.3630234351977,79.9965448321485
2495,2,48,19,PHBA6,73,75,74.4962414870743,72.363596885943,74.4966634872252
2496,2,48,20,B97,74,76,74.9974452695884,72.86458240515,74.9977642106136
2497,2,48,21,CO158,66,67,70.4994856398308,68.8659312559706,70.4996862169332
2498,2,48,22,DKHBA1,76,78,76.0021859387202,73.8675899543418,76.0022563356185
2499,2,48,23,NQ402,69,73,73.5053651441908,70.3695005278566,73.5052971670606
2500,2,48,24,Mo5,78,78,76.008849334452,74.8716054750234,76.0086382820949
2501,2,48,25,B97,75,76,75.0124770331751,73.3738488717536,75.0121214491833
2502,2,48,26,PHT11,73,75,74.5161236471971,72.3761774595697,74.5156244846039
2503,2,48,27,W182E,68,69,71.5197017011465,69.878542737248,71.5190614880482
2504,2,48,28,B68,76,82,78.0231927322443,73.8809167824755,78.0224140681733
2505,2,49,1,W552,66,71,72.6733601061999,68.9422335370247,72.6725469493585
2506,2,49,2,LH159,85,86,80.1577360569938,78.4358254036112,80.1570888558286
2507,2,49,3,AS6103,73,77,75.6422707575856,72.4294658586009,75.6417867621152
2508,2,49,4,A,80,86,80.1270799312627,75.9231942528922,80.1267542210723
2509,2,49,5,911,65,67,70.6122879233722,68.4170562511606,70.612113272661
2510,2,49,6,B97,75,78,76.0979885984513,73.4110922449369,76.0979562532997
2511,2,49,7,Pa891,77,81,77.5842356050039,74.4053350020587,77.5843362909733
2512,2,49,8,B97,75,77,75.5710953762672,73.3998222011084,75.5713189274031
2513,2,49,9,PHJ75,64,65,69.5586524280945,67.8945962976155,69.5589872989422
2514,2,49,10,YELLOW_3-4,69,73,73.5470368033771,70.3897041836746,73.547468958782
2515,2,49,11,LH61,67,69,71.5363896662988,69.3851923816188,71.5369023006654
2516,2,49,12,NC260,78,83,78.5268155805765,74.8810981639036,78.5273899696601
2517,2,49,13,A556,68,68,71.0183863089548,69.8774523911251,71.0190025179336
2518,2,49,14,LH145,66,66,70.0111213548467,68.874276733815,70.0117593264179
2519,2,49,15,R226,77,76,75.0050532086158,74.3715901431928,75.0056922672768
2520,2,49,16,Va35,76,78,76.0002386552189,73.8694088661718,76.0008566980174
2521,2,49,17,N538,77,78,75.9967085091218,74.3677373432961,75.9972823816533
2522,2,49,18,Oh43E,71,73,73.4944579643975,71.3665669297638,73.4949641100935
2523,2,49,19,LH164,67,71,72.4933761054671,69.3658584793209,72.4937929149322
2524,2,49,20,Sg_1533,83,86,79.9932971272564,77.3655577714241,79.9936061478051
2525,2,49,21,80-2,65,65,69.4940246842693,68.3656044810233,69.4942112667955
2526,2,49,22,DK8M129,71,75,74.4953527589943,71.3659342022628,74.4954062933764
2527,2,49,23,N534,75,78,75.9970711715614,73.3664769228824,75.996985243339
2528,2,49,24,B97,72,77,75.4989890233531,71.8671671364044,75.4987610209335
2529,2,49,25,B97,75,76,75.0009445857389,73.3679468642888,75.0005750878749
2530,2,49,26,F42,68,71,72.502827256316,69.8687685438004,72.5023189059768
2531,2,49,27,A548,66,71,72.5045735057314,68.8695949142816,72.5039299789698
2532,2,49,28,CO117,60,63,68.5061876446613,65.8704084015103,68.5054122100221
2533,2,50,1,B14,77,78,76.2030355566056,74.4722453567695,76.2022131967996
2534,2,50,2,N193,69,73,73.6854651024835,70.4642965970113,73.6848097876786
2535,2,50,3,W604S,69,73,73.6680646610304,70.4564114362578,73.6675738037814
2536,2,50,4,LH156,81,79,76.6509487671263,76.4486281977671,76.6506177758261
2537,2,50,5,Mo16W,81,78,76.1342584254786,76.4409921245584,76.1340800987092
2538,2,50,6,ICI_986,73,75,74.6181045185833,72.433543382397,74.6180697240716
2539,2,50,7,Mo24W,77,83,78.6025538951775,74.4263144929638,78.6026525580633
2540,2,50,8,WU-TAN-TZAO,76,77,75.5876689942733,73.9193403718839,75.5878901091615
2541,2,50,9,IA2132,63,65,69.5735166764521,67.4126587841035,69.5738481365
2542,2,50,10,CML_395,93,92,83.0602048342361,82.4063120100622,83.0606324755057
2543,2,50,11,PHW20,68,73,73.5478531835611,69.9003415245696,73.548360507551
2544,2,50,12,PHK35,75,78,76.0365551197718,73.3947775915284,76.0371238947496
2545,2,50,13,A401,72,71,72.5263791843437,71.8896464057972,72.5269899880074
2546,2,50,14,MS222,75,76,75.0173539146906,73.3849713849803,75.0179869881133
2547,2,50,15,E8501,74,81,77.5095321363752,72.8807773582875,77.5101666745757
2548,2,50,16,H113,73,81,77.5030021551823,72.3770903100951,77.5036152891633
2549,2,50,17,NC298,83,83,78.4978064273093,77.3739188017051,78.498374011849
2550,2,50,18,INBRED_321,77,81,77.4939332964477,74.3712530083111,77.4944309373263
2551,2,50,19,W602S,71,76,74.9912457961349,71.3690468835117,74.9916515681184
2552,2,50,20,A3G-3-3-1-313,76,78,75.9895469635064,73.8672376042848,75.9898427047974
2553,2,50,21,PHN47,85,91,82.4886224939573,78.3657594566107,82.4887941482284
2554,2,50,22,PHJ65,80,85,79.4882472106748,75.8645411299204,79.4882850869856
2555,2,50,23,DK84QAB1,74,76,74.9881819816997,72.8635006099214,74.9880811310802
2556,2,50,24,LH223,68,71,72.4882165186587,69.8625631721792,72.4879761576543
2557,2,50,25,N523,73,78,75.9881851989944,72.3616668401266,75.9878077937875
2558,2,50,26,W814G,76,78,75.98799397707,73.8607707041807,75.9874837223791
2559,2,50,27,LH166,71,71,72.4876102551789,71.3598518671822,72.486971767327
2560,2,50,28,Va52,73,76,74.9870649470392,72.3589054314443,74.9863019189282
2561,2,51,1,NP87,76,81,77.735226158866,74.004882564974,77.7344037525014
2562,2,51,2,MBWZ,75,76,75.2157928435319,73.4953746631921,75.215136299123
2563,2,51,3,B97,74,77,75.696521725524,72.9859356751624,75.6960287499766
2564,2,51,4,PHMK0,81,86,80.1775186110227,76.4766001780186,80.1771851175213
2565,2,51,5,CML_218,,95,84.6589370694388,,84.6587560592551
2566,2,51,6,CO258,75,78,76.1409050291242,73.4584133956291,76.140867153283
2567,2,51,7,YE_4,73,75,74.6235077246486,72.4496378009512,74.6236022294817
2568,2,51,8,DK3IBZ2,63,65,69.6068149614794,67.4411224638861,69.6070299924403
2569,2,51,9,B97,76,79,76.5908895474995,73.9329057401326,76.5912122675161
2570,2,51,10,MoG,83,87,80.5758141926708,77.4250241897899,80.5762302865223
2571,2,51,11,CM48,60,60,67.0616781366221,65.9175108248531,67.0621716304378
2572,2,51,12,33-16,80,93,83.54856059785,75.9103877704862,83.5491140343558
2573,2,51,13,B90,74,77,75.5365270006417,72.9036757634213,75.5371217306682
2574,2,51,14,ND265,65,66,70.0256182782805,68.3973985622182,70.0262349940936
2575,2,51,15,LH211,76,76,75.0158992464299,73.8915821077087,75.0165173033388
2576,2,51,16,PHG84,80,85,79.507466409228,75.8862533733842,79.5080629152311
2577,2,51,17,U267Y,87,93,83.5003623238632,79.3814203481911,83.5009130925171
2578,2,51,18,A627,69,72,72.9945688438179,70.3770714434369,72.9950495498694
2579,2,51,19,A239,73,75,74.4899384702771,72.3731588885537,74.4903274174877
2580,2,51,20,MS132,78,78,75.9862626974179,74.8696182140931,75.9865421206269
2581,2,51,21,NC13,75,76,74.9833185822681,73.3663822401091,74.9834749366521
2582,2,51,22,PHP38,73,75,74.4808705273277,72.3633773852516,74.4808948208991
2583,2,51,23,912,66,67,70.4786635497454,68.8605175208397,70.4785519084343
2584,2,51,24,PHR63,72,76,74.9764776600006,71.8577256878752,74.9762306544981
2585,2,51,25,A661,63,65,69.4741474428682,67.354940856882,69.4737689919884
2586,2,51,26,H91,75,77,75.4715936359895,73.3521293256706,75.4710891539181
2587,2,51,27,NC324,76,81,77.4688092388339,73.8492799792134,77.4681840761415
2588,2,51,28,Oh7,77,82,77.9658514456488,74.3463990709649,77.965109501354
2589,2,52,1,NC358,79,81,77.7697842845182,75.5400936536945,77.7689709963297
2590,2,52,2,MS71,71,73,73.7485777638537,71.5289882271059,73.7479268026745
2591,2,52,3,B97,73,77,75.7275068831671,72.5179470691383,75.7270163718743
2592,2,52,4,91IFC2,67,68,71.2066655758078,69.507000838311,71.2063320218496
2593,2,52,5,LH132,73,75,74.68621392437,72.496193679156,74.686030701584
2594,2,52,6,C68,67,73,73.6662957141341,69.4855691304364,73.6662534690307
2595,2,52,7,PHAW6,74,76,75.1470203290395,72.9751676281618,75.1471078113801
2596,2,52,8,DK8F196,75,79,76.6284726724037,73.4650303781677,76.6286772849093
2597,2,52,9,B97,81,81,77.6107190186874,76.4551976554616,77.6110272150484
2598,2,52,10,N209,73,75,74.5938142861677,72.4456972906136,74.5942116981381
2599,2,52,11,LH199,73,76,75.0778119894988,72.4365501770896,75.0782833733252
2600,2,52,12,HB8229,76,81,77.5627795491998,73.9277717919186,77.5633083619422
2601,2,52,13,B97,76,78,76.0487825607744,73.9193790073319,76.0493509783613
2602,2,52,14,PHG35,71,73,73.5358750802483,71.4113947771739,73.5364642639118
2603,2,52,15,ZS1791,75,75,74.5241218315457,73.4038411352726,74.5247115519044
2604,2,52,16,B37,74,81,77.5136002187551,72.896736767353,77.514168375397
2605,2,52,17,NK740,75,78,76.0043399086277,73.3900841055162,76.0048633413083
2606,2,52,18,PHH93,68,71,72.4963175393561,69.8838691841293,72.4967730081391
2607,2,52,19,INBRED_309,77,86,79.9893945229096,74.3780481373647,79.9897611494267
2608,2,52,20,LH188,77,80,76.9833750502014,74.3725624669097,76.9836355435191
2609,2,52,21,LH149,66,68,70.9780389893287,68.8673480922627,70.9781802093624
2610,2,52,22,IBB15,67,69,71.4731509962451,69.362334577016,71.4731644049873
2611,2,52,23,LH165,70,71,72.4684561932359,70.8574406510647,72.4683385311241
2612,2,52,24,W37A,65,67,70.4637357500635,68.3525944840245,70.4634883606008
2613,2,52,25,PHPR5,71,71,72.4588272636972,71.34774028266,72.458454959136
2614,2,52,26,NO._380,60,61,67.4536613497198,65.8428504502176,67.4531703300662
2615,2,52,27,W64A,70,71,72.4482467987305,70.8379206770628,72.4476428977885
2616,2,52,28,ND251,62,63,68.4426619033864,66.8329642861109,68.4419490453641
2617,2,53,1,CI_91B,76,77,75.8064080345809,74.077668649253,75.8056128015667
2618,2,53,2,W153R,65,66,70.2834909136153,68.5648938681014,70.2828522639464
2619,2,53,3,LH172,67,68,71.2606741994897,69.5521758474132,71.2601907779485
2620,2,53,4,B106,72,73,73.7380452464482,72.0395455716275,73.7377141221842
2621,2,53,5,B97,75,77,75.7157681190738,73.5270495736819,75.7155830626468
2622,2,53,6,Pa405,70,73,73.6939989315924,71.0147349048935,73.6939506806423
2623,2,53,7,N6,72,76,75.1728675189108,72.0026463092659,75.1729444819675
2624,2,53,8,Va14,78,86,80.1524664303265,74.990824792811,80.1526555321803
2625,2,53,9,NC368,79,83,78.6328564901197,75.4793060076158,78.6331438619166
2626,2,53,10,PHEG9,76,78,76.1140663926301,73.9681064464186,76.1144379256432
2627,2,53,11,FC46,65,73,73.5961205752472,68.4572348045983,73.5965619001577
2628,2,53,12,LH57,68,73,73.5790826958895,69.9467027782181,73.5795781372202
2629,2,53,13,Hi28,83,86,80.0630217491662,77.4365247655179,80.0635541723284
2630,2,53,14,LH193,73,75,74.5479965248657,72.426719354992,74.5485475801415
2631,2,53,15,LH54,70,75,74.5340572160241,70.9172999866213,74.5346074150644
2632,2,53,16,787,78,83,78.5212426586885,74.9082720570784,78.5217714603732
2633,2,53,17,INB_101LFY/LFY_(A632_X_M16_S5),76,83,78.5095618758163,73.8996315956019,78.5100481265872
2634,2,53,18,W816G,75,78,75.9989901475577,73.391365298058,75.999412656715
2635,2,53,19,PHK05,59,60,66.98941883524,65.3834411666343,66.9897581517465
2636,2,53,20,B104,75,77,75.4806917318324,73.3758163261063,75.4809311888174
2637,2,53,21,Pa778,70,75,74.4726115377832,70.8684375263675,74.4727382661357
2638,2,53,22,LH260,70,71,72.4649585564484,70.8612435438663,72.4649641217043
2639,2,53,23,T146,69,73,73.4574867749958,70.3541613283279,73.4573680181509
2640,2,53,24,Va85,76,79,76.449980102753,73.847124449315,76.4497385606013
2641,2,53,25,NC362,77,80,76.9422725866211,74.3400790623151,76.9419134392046
2642,2,53,26,SG_30A,73,75,74.434298302706,72.3330000266833,74.4338280891606
2643,2,53,27,NC364,75,78,75.926075436424,73.3258859380609,75.9255001321065
2644,2,53,28,CML_91,90,92,82.9176932145531,80.818752141174,82.9170166273531
2645,2,54,1,B97,75,79,76.8447179457256,73.6172934683915,76.8439493335443
2646,2,54,2,MS221,75,76,75.3201388120291,73.6027744309772,75.3195190221228
2647,2,54,3,LH196,71,71,72.7956239221309,71.5883044518962,72.7951521544951
2648,2,54,4,LH216,75,77,75.771261982021,73.5739190973211,75.7709357364357
2649,2,54,5,LH214,76,79,76.7472192793404,74.059668788614,76.7470326372981
2650,2,54,6,H121,77,85,79.7236576028275,74.5456032907999,79.7236014262771
2651,2,54,7,LP5,71,73,73.7007158505753,71.5317682366705,73.7007784184084
2652,2,54,8,NC310,75,75,74.6784816080099,73.5181992041225,74.6786497664284
